OTU.ID,Sample,Proportion
OTU28151,S008847,2.5e-05
OTU90336,S008847,2.5e-05
OTU84459,S008847,2.5e-05
OTU102761,S008847,2.5e-05
OTU40384,S008847,2.5e-05
OTU29392,S008847,5.01e-05
OTU8630,S008847,2.5e-05
OTU35987,S008847,5.01e-05
OTU59938,S008847,0.000100115
OTU9144,S008847,2.5e-05
OTU1822,S008847,2.5e-05
OTU150,S008854,0.388023439
OTU956,S008854,0.332571102
OTU1199,S008854,0.104759183
OTU8142,S008854,0.037587538
OTU776,S008854,0.000571674
OTU55764,S008854,0.006002573
OTU35295,S008854,0.013863084
OTU26338,S008854,0.008289267
OTU8497,S008854,0.000142918
OTU16072,S008854,0.010861798
OTU2259,S008854,0.003430041
OTU13202,S008854,0.002429613
OTU4375,S008854,0.000142918
OTU1439,S008854,0.002286694
OTU47832,S008854,0.001143347
OTU30010,S008854,0.001715021
OTU2677,S008854,0.001000429
OTU1752,S008854,0.001429184
OTU73930,S008854,0.023867372
OTU5539,S008854,0.001000429
OTU3346,S008854,0.030155781
OTU14526,S008854,0.000285837
OTU53175,S008854,0.000571674
OTU84913,S008854,0.002143776
OTU9489,S008854,0.015292268
OTU47141,S008854,0.001715021
OTU13209,S008854,0.000142918
OTU2700,S008854,0.000285837
OTU1023,S008854,0.000285837
OTU53045,S008854,0.000285837
OTU1790,S008854,0.000142918
OTU97283,S008854,0.000428755
OTU36484,S008854,0.000142918
OTU60088,S008854,0.000142918
OTU105827,S008854,0.000285837
OTU50986,S008854,0.000285837
OTU22483,S008854,0.000428755
OTU419,S008854,0.000142918
OTU5609,S008854,0.000285837
OTU20785,S008854,0.000285837
OTU102408,S008854,0.000285837
OTU12968,S008854,0.000142918
OTU23813,S008854,0.000428755
OTU14378,S008854,0.000142918
OTU15064,S008854,0.000285837
OTU37464,S008854,0.000285837
OTU69608,S008854,0.000142918
OTU479,S008854,0.000142918
OTU47187,S008854,0.000142918
OTU948,S008854,0.000142918
OTU27244,S008854,0.000142918
OTU193,S008854,0.00085751
OTU88759,S008854,0.000428755
OTU18620,S008854,0.000142918
OTU40931,S008854,0.000142918
OTU54842,S008854,0.000142918
OTU90336,S008854,0.000285837
OTU4231,S008854,0.000142918
OTU68299,S008854,0.000142918
OTU13122,S008854,0.000142918
OTU72962,S008854,0.000142918
OTU54832,S008854,0.000142918
OTU61471,S008854,0.000142918
OTU150,S008855,0.953938773
OTU956,S008855,0.00130652
OTU1199,S008855,0.000512361
OTU8142,S008855,2.56e-05
OTU776,S008855,0.001793262
OTU55764,S008855,0.009862944
OTU26338,S008855,2.56e-05
OTU8497,S008855,0.000307416
OTU16072,S008855,0.000204944
OTU2259,S008855,0.008786986
OTU13202,S008855,0.00417574
OTU52764,S008855,2.56e-05
OTU4375,S008855,0.00117843
OTU1439,S008855,0.003304727
OTU47832,S008855,0.003151018
OTU2677,S008855,0.001946971
OTU5539,S008855,0.002459331
OTU3346,S008855,0.000204944
OTU14526,S008855,0.001895735
OTU53175,S008855,0.001537082
OTU47141,S008855,2.56e-05
OTU53045,S008855,0.000435507
OTU1790,S008855,0.000742923
OTU97283,S008855,2.56e-05
OTU91370,S008855,0.00012809
OTU1123,S008855,5.12e-05
OTU17328,S008855,0.00012809
OTU38397,S008855,0.000204944
OTU14378,S008855,0.000102472
OTU15064,S008855,0.000102472
OTU82364,S008855,0.000230562
OTU69608,S008855,7.69e-05
OTU20438,S008855,2.56e-05
OTU479,S008855,7.69e-05
OTU85568,S008855,2.56e-05
OTU3291,S008855,5.12e-05
OTU62439,S008855,0.000179326
OTU53053,S008855,2.56e-05
OTU17354,S008855,2.56e-05
OTU1213,S008855,2.56e-05
OTU73085,S008855,5.12e-05
OTU40931,S008855,5.12e-05
OTU69806,S008855,2.56e-05
OTU23071,S008855,7.69e-05
OTU35442,S008855,2.56e-05
OTU52817,S008855,5.12e-05
OTU24997,S008855,2.56e-05
OTU26736,S008855,2.56e-05
OTU35334,S008855,2.56e-05
OTU20485,S008855,2.56e-05
OTU69958,S008855,2.56e-05
OTU64969,S008855,2.56e-05
OTU27643,S008855,2.56e-05
OTU13118,S008855,2.56e-05
OTU42604,S008855,5.12e-05
OTU9680,S008855,2.56e-05
OTU9622,S008855,2.56e-05
OTU21665,S008855,2.56e-05
OTU28034,S008855,2.56e-05
OTU94290,S008855,2.56e-05
OTU150,S008856,0.341343723
OTU956,S008856,0.435773131
OTU1199,S008856,0.133093418
OTU20237,S008856,0.00038664
OTU8142,S008856,0.004937097
OTU776,S008856,0.000803022
OTU252,S008856,0.01326473
OTU55764,S008856,0.014841031
OTU26338,S008856,0.009666002
OTU8497,S008856,0.000237932
OTU16072,S008856,0.012313
OTU2259,S008856,0.00327157
OTU13202,S008856,0.00172501
OTU52764,S008856,8.92e-05
OTU4375,S008856,0.00038664
OTU1439,S008856,0.002081908
OTU47832,S008856,0.001189662
OTU30010,S008856,0.003122862
OTU2677,S008856,0.00077328
OTU1752,S008856,0.002676739
OTU5539,S008856,0.001219403
OTU5518,S008856,8.92e-05
OTU3346,S008856,0.003479761
OTU14526,S008856,0.000356899
OTU76829,S008856,2.97e-05
OTU53175,S008856,0.000565089
OTU84913,S008856,0.001665527
OTU9489,S008856,0.000475865
OTU47141,S008856,0.001308628
OTU2700,S008856,0.00038664
OTU1023,S008856,0.000446123
OTU53045,S008856,0.000208191
OTU1790,S008856,0.000327157
OTU41409,S008856,0.000208191
OTU4227,S008856,0.000237932
OTU36484,S008856,0.00038664
OTU60088,S008856,0.00038664
OTU105827,S008856,0.000416382
OTU23860,S008856,0.00038664
OTU26541,S008856,0.000416382
OTU91370,S008856,8.92e-05
OTU50986,S008856,8.92e-05
OTU22483,S008856,0.000148708
OTU20785,S008856,0.000267674
OTU17328,S008856,5.95e-05
OTU1664,S008856,0.000178449
OTU102408,S008856,8.92e-05
OTU12968,S008856,8.92e-05
OTU23813,S008856,0.000148708
OTU14378,S008856,2.97e-05
OTU82364,S008856,2.97e-05
OTU37464,S008856,5.95e-05
OTU549,S008856,0.000148708
OTU69608,S008856,2.97e-05
OTU1960,S008856,0.000148708
OTU1595,S008856,5.95e-05
OTU42858,S008856,0.000148708
OTU20438,S008856,8.92e-05
OTU479,S008856,2.97e-05
OTU85568,S008856,2.97e-05
OTU52676,S008856,0.000118966
OTU30087,S008856,8.92e-05
OTU169,S008856,0.000178449
OTU3291,S008856,0.000118966
OTU58978,S008856,0.000148708
OTU93076,S008856,0.000237932
OTU47187,S008856,2.97e-05
OTU948,S008856,8.92e-05
OTU4372,S008856,2.97e-05
OTU3076,S008856,2.97e-05
OTU24667,S008856,2.97e-05
OTU8560,S008856,2.97e-05
OTU23075,S008856,5.95e-05
OTU61153,S008856,2.97e-05
OTU3203,S008856,2.97e-05
OTU53711,S008856,2.97e-05
OTU88759,S008856,0.000208191
OTU30009,S008856,5.95e-05
OTU61101,S008856,8.92e-05
OTU44875,S008856,2.97e-05
OTU18620,S008856,2.97e-05
OTU69354,S008856,2.97e-05
OTU45932,S008856,8.92e-05
OTU37475,S008856,2.97e-05
OTU3632,S008856,2.97e-05
OTU90336,S008856,2.97e-05
OTU84459,S008856,5.95e-05
OTU45000,S008856,2.97e-05
OTU21935,S008856,2.97e-05
OTU20485,S008856,2.97e-05
OTU40384,S008856,5.95e-05
OTU29392,S008856,2.97e-05
OTU24668,S008856,0.000178449
OTU18687,S008856,5.95e-05
OTU71762,S008856,2.97e-05
OTU40609,S008856,2.97e-05
OTU35001,S008856,2.97e-05
OTU40589,S008856,5.95e-05
OTU61471,S008856,2.97e-05
OTU4626,S008856,2.97e-05
OTU27482,S008856,2.97e-05
OTU89573,S008856,2.97e-05
OTU15756,S008856,2.97e-05
OTU48977,S008856,2.97e-05
OTU84391,S008856,2.97e-05
OTU15374,S008856,2.97e-05
OTU35002,S008856,2.97e-05
OTU20327,S008856,2.97e-05
OTU11386,S008856,5.95e-05
OTU72363,S008856,5.95e-05
OTU106153,S008856,2.97e-05
OTU53916,S008856,2.97e-05
OTU97616,S008856,2.97e-05
OTU66492,S008856,2.97e-05
OTU150,S008857,0.792685888
OTU956,S008857,0.044825493
OTU1199,S008857,0.01138088
OTU776,S008857,0.001153263
OTU55764,S008857,0.006828528
OTU26338,S008857,0.001183612
OTU8497,S008857,0.000121396
OTU16072,S008857,0.001760243
OTU2259,S008857,0.008285281
OTU18608,S008857,0.059605463
OTU13202,S008857,0.003368741
OTU88819,S008857,0.015842185
OTU52764,S008857,0.003550835
OTU4375,S008857,0.000819423
OTU1439,S008857,0.001578149
OTU47832,S008857,0.001820941
OTU30010,S008857,9.1e-05
OTU2677,S008857,0.001638847
OTU1752,S008857,0.000212443
OTU5539,S008857,0.00091047
OTU3346,S008857,0.000182094
OTU14526,S008857,0.001911988
OTU53175,S008857,0.000515933
OTU84913,S008857,9.1e-05
OTU9489,S008857,0.003793627
OTU10453,S008857,0.016661608
OTU47141,S008857,6.07e-05
OTU59434,S008857,0.008224583
OTU1023,S008857,3.03e-05
OTU53045,S008857,0.000242792
OTU1790,S008857,0.000273141
OTU5185,S008857,0.000151745
OTU4227,S008857,0.000121396
OTU97283,S008857,0.000424886
OTU36484,S008857,3.03e-05
OTU60088,S008857,6.07e-05
OTU91370,S008857,0.000121396
OTU50986,S008857,3.03e-05
OTU419,S008857,0.004764795
OTU20785,S008857,3.03e-05
OTU17328,S008857,6.07e-05
OTU38397,S008857,0.000121396
OTU12968,S008857,3.03e-05
OTU23813,S008857,0.000182094
OTU44935,S008857,0.001517451
OTU14378,S008857,6.07e-05
OTU15064,S008857,3.03e-05
OTU613,S008857,3.03e-05
OTU82364,S008857,9.1e-05
OTU69608,S008857,6.07e-05
OTU20438,S008857,6.07e-05
OTU479,S008857,3.03e-05
OTU52676,S008857,6.07e-05
OTU3291,S008857,9.1e-05
OTU948,S008857,3.03e-05
OTU61672,S008857,0.000637329
OTU106816,S008857,0.000576631
OTU53053,S008857,3.03e-05
OTU17354,S008857,3.03e-05
OTU1974,S008857,3.03e-05
OTU1213,S008857,3.03e-05
OTU3203,S008857,3.03e-05
OTU73085,S008857,3.03e-05
OTU40931,S008857,3.03e-05
OTU69806,S008857,3.03e-05
OTU35442,S008857,3.03e-05
OTU84459,S008857,3.03e-05
OTU35334,S008857,6.07e-05
OTU40384,S008857,3.03e-05
OTU3481,S008857,3.03e-05
OTU879,S008857,0.000151745
OTU5379,S008857,3.03e-05
OTU35328,S008857,3.03e-05
OTU83471,S008857,9.1e-05
OTU37026,S008857,3.03e-05
OTU4289,S008857,6.07e-05
OTU101170,S008857,3.03e-05
OTU1202,S008857,3.03e-05
OTU1688,S008857,3.03e-05
OTU20495,S008857,3.03e-05
OTU150,S009020,0.301655757
OTU956,S009020,0.327300732
OTU1199,S009020,0.059453215
OTU8142,S009020,0.27554871
OTU181,S009020,7.7e-05
OTU776,S009020,0.00038506
OTU252,S009020,0.00038506
OTU55764,S009020,0.003465537
OTU96376,S009020,0.000154024
OTU26338,S009020,0.005236812
OTU8497,S009020,7.7e-05
OTU16072,S009020,0.004235657
OTU2259,S009020,0.001925298
OTU13202,S009020,0.000770119
OTU88819,S009020,7.7e-05
OTU4375,S009020,0.001463227
OTU1439,S009020,0.001386215
OTU47832,S009020,0.000539084
OTU30010,S009020,0.002464382
OTU2677,S009020,0.000231036
OTU1752,S009020,0.001001155
OTU5539,S009020,0.00038506
OTU14526,S009020,0.000154024
OTU53175,S009020,0.001309203
OTU84913,S009020,0.000539084
OTU45559,S009020,0.001078167
OTU47141,S009020,0.00038506
OTU2700,S009020,0.00038506
OTU1023,S009020,0.000616095
OTU1790,S009020,7.7e-05
OTU4227,S009020,0.000231036
OTU36484,S009020,0.000616095
OTU60088,S009020,0.000154024
OTU105827,S009020,7.7e-05
OTU23860,S009020,0.000154024
OTU26541,S009020,0.000231036
OTU91370,S009020,7.7e-05
OTU50986,S009020,0.000154024
OTU22483,S009020,0.000231036
OTU20785,S009020,0.000154024
OTU38397,S009020,7.7e-05
OTU6323,S009020,0.001463227
OTU60086,S009020,0.000308048
OTU52676,S009020,7.7e-05
OTU8513,S009020,0.001771275
OTU23075,S009020,7.7e-05
OTU946,S009020,0.000924143
OTU30009,S009020,7.7e-05
OTU98948,S009020,7.7e-05
OTU49872,S009020,7.7e-05
OTU5757,S009020,7.7e-05
OTU68299,S009020,7.7e-05
OTU82529,S009020,7.7e-05
OTU150,S009021,0.8736309
OTU956,S009021,0.04414681
OTU1199,S009021,0.008512066
OTU8142,S009021,0.036427983
OTU2648,S009021,0.000579675
OTU776,S009021,0.001372914
OTU252,S009021,3.05e-05
OTU55764,S009021,0.009457852
OTU35295,S009021,3.05e-05
OTU26338,S009021,0.000549166
OTU8497,S009021,0.000122037
OTU16072,S009021,0.003264484
OTU2259,S009021,0.005156055
OTU18608,S009021,3.05e-05
OTU13202,S009021,0.002684809
OTU52764,S009021,3.05e-05
OTU4375,S009021,0.000701712
OTU1439,S009021,0.001647497
OTU47832,S009021,0.001647497
OTU30010,S009021,9.15e-05
OTU2677,S009021,0.001250877
OTU1752,S009021,0.000122037
OTU73930,S009021,3.05e-05
OTU5539,S009021,0.001067822
OTU3346,S009021,0.000244074
OTU14526,S009021,0.000976294
OTU53175,S009021,0.000488147
OTU84913,S009021,0.000122037
OTU9489,S009021,3.05e-05
OTU47141,S009021,0.000274583
OTU13209,S009021,3.05e-05
OTU20411,S009021,3.05e-05
OTU53045,S009021,0.000549166
OTU1790,S009021,0.000274583
OTU4227,S009021,6.1e-05
OTU28083,S009021,6.1e-05
OTU97283,S009021,3.05e-05
OTU60088,S009021,3.05e-05
OTU23860,S009021,0.000122037
OTU91370,S009021,3.05e-05
OTU1123,S009021,3.05e-05
OTU22483,S009021,3.05e-05
OTU5609,S009021,6.1e-05
OTU17328,S009021,9.15e-05
OTU38397,S009021,0.000122037
OTU6323,S009021,0.001830552
OTU12968,S009021,0.000884767
OTU14378,S009021,9.15e-05
OTU15064,S009021,3.05e-05
OTU82364,S009021,0.000122037
OTU69608,S009021,9.15e-05
OTU20438,S009021,3.05e-05
OTU479,S009021,3.05e-05
OTU52676,S009021,3.05e-05
OTU3291,S009021,0.000122037
OTU53053,S009021,3.05e-05
OTU17354,S009021,3.05e-05
OTU24667,S009021,3.05e-05
OTU88759,S009021,0.000122037
OTU45932,S009021,3.05e-05
OTU52817,S009021,3.05e-05
OTU1519,S009021,6.1e-05
OTU102761,S009021,3.05e-05
OTU11348,S009021,3.05e-05
OTU24283,S009021,3.05e-05
OTU6629,S009021,3.05e-05
OTU150,S009022,0.913430646
OTU956,S009022,0.015026942
OTU1199,S009022,0.016494219
OTU181,S009022,0.005767917
OTU776,S009022,0.001087809
OTU252,S009022,0.006147385
OTU55764,S009022,0.007715854
OTU26338,S009022,0.000885426
OTU8497,S009022,5.06e-05
OTU16072,S009022,0.001214298
OTU2259,S009022,0.006956918
OTU24731,S009022,0.000404766
OTU13202,S009022,0.003440512
OTU88819,S009022,5.06e-05
OTU52764,S009022,0.000126489
OTU4375,S009022,0.000607149
OTU8807,S009022,0.000607149
OTU1439,S009022,0.00131549
OTU47832,S009022,0.002074426
OTU30010,S009022,2.53e-05
OTU2677,S009022,0.002074426
OTU1752,S009022,0.000151787
OTU5539,S009022,0.001416681
OTU3346,S009022,0.000151787
OTU4186,S009022,0.007032811
OTU14526,S009022,0.001138405
OTU53175,S009022,0.000505958
OTU84913,S009022,0.00035417
OTU9489,S009022,2.53e-05
OTU47141,S009022,0.000151787
OTU2700,S009022,2.53e-05
OTU53045,S009022,0.000430064
OTU1790,S009022,0.000202383
OTU5185,S009022,2.53e-05
OTU79531,S009022,0.000809532
OTU4227,S009022,5.06e-05
OTU97283,S009022,0.000126489
OTU105827,S009022,2.53e-05
OTU91370,S009022,0.000101192
OTU1123,S009022,2.53e-05
OTU5609,S009022,2.53e-05
OTU17328,S009022,0.000101192
OTU1664,S009022,7.59e-05
OTU38397,S009022,7.59e-05
OTU15064,S009022,5.06e-05
OTU82364,S009022,7.59e-05
OTU549,S009022,5.06e-05
OTU69608,S009022,7.59e-05
OTU1960,S009022,0.000202383
OTU1595,S009022,5.06e-05
OTU20438,S009022,2.53e-05
OTU479,S009022,5.06e-05
OTU2963,S009022,0.000101192
OTU53053,S009022,2.53e-05
OTU1213,S009022,5.06e-05
OTU8560,S009022,5.06e-05
OTU193,S009022,2.53e-05
OTU73085,S009022,0.000101192
OTU35442,S009022,5.06e-05
OTU1519,S009022,7.59e-05
OTU35334,S009022,2.53e-05
OTU20485,S009022,2.53e-05
OTU40384,S009022,2.53e-05
OTU18687,S009022,2.53e-05
OTU35328,S009022,7.59e-05
OTU80098,S009022,2.53e-05
OTU11348,S009022,2.53e-05
OTU65409,S009022,2.53e-05
OTU5127,S009022,2.53e-05
OTU12636,S009022,7.59e-05
OTU60511,S009022,2.53e-05
OTU61989,S009022,2.53e-05
OTU150,S009023,0.949814238
OTU956,S009023,8.99e-05
OTU776,S009023,0.002067354
OTU55764,S009023,0.008838686
OTU8497,S009023,5.99e-05
OTU2259,S009023,0.009407958
OTU13202,S009023,0.003984899
OTU4375,S009023,0.001108581
OTU1439,S009023,0.002786433
OTU47832,S009023,0.002516779
OTU2677,S009023,0.00200743
OTU73930,S009023,0.008509108
OTU5539,S009023,0.003355705
OTU3346,S009023,0.00017977
OTU14526,S009023,0.001198466
OTU53175,S009023,0.001108581
OTU13209,S009023,3e-05
OTU53045,S009023,0.000329578
OTU1790,S009023,0.000239693
OTU91370,S009023,0.000389501
OTU1123,S009023,0.000149808
OTU5609,S009023,3e-05
OTU17328,S009023,5.99e-05
OTU38397,S009023,0.000119847
OTU14378,S009023,0.000149808
OTU1268,S009023,3e-05
OTU15064,S009023,5.99e-05
OTU82364,S009023,0.00017977
OTU479,S009023,8.99e-05
OTU85568,S009023,5.99e-05
OTU52676,S009023,0.000119847
OTU3291,S009023,3e-05
OTU53053,S009023,3e-05
OTU17354,S009023,0.000239693
OTU1974,S009023,3e-05
OTU1213,S009023,5.99e-05
OTU24667,S009023,5.99e-05
OTU17726,S009023,3e-05
OTU73085,S009023,5.99e-05
OTU40931,S009023,3e-05
OTU69806,S009023,3e-05
OTU28151,S009023,3e-05
OTU64126,S009023,0.000149808
OTU26736,S009023,3e-05
OTU35334,S009023,5.99e-05
OTU71754,S009023,3e-05
OTU79914,S009023,3e-05
OTU150,S009030,0.008846349
OTU956,S009030,0.682184033
OTU1199,S009030,0.225980712
OTU181,S009030,0.019034153
OTU776,S009030,7.25e-05
OTU55764,S009030,0.000688855
OTU96376,S009030,0.003806831
OTU26338,S009030,0.020339352
OTU8497,S009030,0.0006526
OTU16072,S009030,0.010912914
OTU2259,S009030,3.63e-05
OTU79705,S009030,0.00105141
OTU24731,S009030,0.000761366
OTU13202,S009030,3.63e-05
OTU52764,S009030,7.25e-05
OTU47832,S009030,3.63e-05
OTU30010,S009030,0.004386919
OTU1752,S009030,0.005365818
OTU5539,S009030,3.63e-05
OTU4186,S009030,0.000290044
OTU53175,S009030,7.25e-05
OTU84913,S009030,0.001994054
OTU9489,S009030,0.000688855
OTU47141,S009030,0.000145022
OTU2700,S009030,0.001196432
OTU1023,S009030,0.001486477
OTU41409,S009030,0.000217533
OTU79531,S009030,0.00242912
OTU4227,S009030,0.000978899
OTU97283,S009030,3.63e-05
OTU36484,S009030,0.000217533
OTU60088,S009030,0.000398811
OTU105827,S009030,0.0003263
OTU23860,S009030,0.000471322
OTU26541,S009030,0.0003263
OTU50986,S009030,0.000471322
OTU22483,S009030,7.25e-05
OTU20785,S009030,0.000398811
OTU102408,S009030,0.000942644
OTU23813,S009030,0.000290044
OTU37464,S009030,0.000398811
OTU60086,S009030,0.000108767
OTU42858,S009030,3.63e-05
OTU30087,S009030,0.000181278
OTU58978,S009030,0.000217533
OTU93076,S009030,0.000108767
OTU47187,S009030,3.63e-05
OTU948,S009030,0.000145022
OTU27244,S009030,0.000108767
OTU3076,S009030,3.63e-05
OTU1974,S009030,3.63e-05
OTU61153,S009030,0.000108767
OTU3203,S009030,7.25e-05
OTU30009,S009030,3.63e-05
OTU91071,S009030,3.63e-05
OTU102257,S009030,7.25e-05
OTU45932,S009030,3.63e-05
OTU36577,S009030,7.25e-05
OTU84459,S009030,3.63e-05
OTU38107,S009030,7.25e-05
OTU3799,S009030,3.63e-05
OTU27638,S009030,3.63e-05
OTU71762,S009030,3.63e-05
OTU82815,S009030,3.63e-05
OTU28587,S009030,7.25e-05
OTU35987,S009030,3.63e-05
OTU49869,S009030,3.63e-05
OTU150,S009032,0.436448876
OTU956,S009032,0.215880339
OTU1199,S009032,0.069281143
OTU181,S009032,0.000446495
OTU776,S009032,0.000818574
OTU252,S009032,0.072853103
OTU55764,S009032,0.007664831
OTU26338,S009032,0.006027683
OTU8497,S009032,0.075680905
OTU16072,S009032,0.006399762
OTU2259,S009032,0.00446495
OTU79705,S009032,0.003348713
OTU18608,S009032,7.44e-05
OTU13202,S009032,0.001339485
OTU4375,S009032,7.44e-05
OTU8807,S009032,0.048519125
OTU1439,S009032,0.001711564
OTU47832,S009032,0.002083643
OTU30010,S009032,0.00178598
OTU2677,S009032,0.002604554
OTU1752,S009032,0.001339485
OTU5539,S009032,0.00089299
OTU5518,S009032,0.000372079
OTU3346,S009032,0.000148832
OTU14526,S009032,0.001190653
OTU53175,S009032,0.000744158
OTU84913,S009032,0.00089299
OTU9489,S009032,0.000372079
OTU45559,S009032,0.023292157
OTU47141,S009032,0.000297663
OTU2700,S009032,0.000520911
OTU1023,S009032,7.44e-05
OTU53045,S009032,0.000372079
OTU1790,S009032,0.000223248
OTU79531,S009032,7.44e-05
OTU4227,S009032,7.44e-05
OTU97283,S009032,0.001413901
OTU36484,S009032,7.44e-05
OTU105827,S009032,7.44e-05
OTU23860,S009032,0.000818574
OTU26541,S009032,0.000148832
OTU50986,S009032,7.44e-05
OTU20785,S009032,7.44e-05
OTU1664,S009032,0.000669743
OTU102408,S009032,7.44e-05
OTU38397,S009032,0.000148832
OTU23813,S009032,7.44e-05
OTU15064,S009032,7.44e-05
OTU37464,S009032,7.44e-05
OTU549,S009032,0.000818574
OTU69608,S009032,7.44e-05
OTU1960,S009032,0.000372079
OTU1595,S009032,0.000297663
OTU52676,S009032,7.44e-05
OTU169,S009032,0.000372079
OTU58978,S009032,7.44e-05
OTU47187,S009032,0.000148832
OTU2963,S009032,0.000297663
OTU27244,S009032,7.44e-05
OTU4372,S009032,0.000372079
OTU8560,S009032,0.000446495
OTU61153,S009032,0.000148832
OTU53711,S009032,0.000223248
OTU30009,S009032,0.000223248
OTU62733,S009032,7.44e-05
OTU86831,S009032,0.000223248
OTU61101,S009032,7.44e-05
OTU44875,S009032,7.44e-05
OTU69354,S009032,0.000297663
OTU45932,S009032,7.44e-05
OTU98948,S009032,0.000595327
OTU64126,S009032,7.44e-05
OTU65588,S009032,0.000148832
OTU96502,S009032,0.000148832
OTU3481,S009032,7.44e-05
OTU89208,S009032,0.000297663
OTU598,S009032,0.000223248
OTU40609,S009032,7.44e-05
OTU80098,S009032,7.44e-05
OTU5207,S009032,7.44e-05
OTU56272,S009032,7.44e-05
OTU40795,S009032,0.000148832
OTU102684,S009032,0.000148832
OTU22812,S009032,0.000148832
OTU2307,S009032,0.000148832
OTU97276,S009032,7.44e-05
OTU17874,S009032,7.44e-05
OTU100853,S009032,7.44e-05
OTU16101,S009032,7.44e-05
OTU35134,S009032,7.44e-05
OTU36299,S009032,7.44e-05
OTU47726,S009032,7.44e-05
OTU150,S009033,0.522642193
OTU956,S009033,0.068469992
OTU1199,S009033,0.019079821
OTU8142,S009033,0.11234553
OTU2648,S009033,0.052248118
OTU776,S009033,0.001086825
OTU55764,S009033,0.005715896
OTU35295,S009033,0.060821962
OTU96376,S009033,0.061023226
OTU26338,S009033,0.002294409
OTU8497,S009033,4.03e-05
OTU16072,S009033,0.001127078
OTU2259,S009033,0.004991346
OTU13202,S009033,0.001972387
OTU88819,S009033,0.070844906
OTU4375,S009033,0.000684297
OTU1439,S009033,0.001529606
OTU47832,S009033,0.0014491
OTU30010,S009033,0.000120758
OTU2677,S009033,0.00072455
OTU1752,S009033,0.000241517
OTU5539,S009033,0.001569859
OTU3346,S009033,8.05e-05
OTU14526,S009033,0.002093145
OTU53175,S009033,0.001368595
OTU84913,S009033,8.05e-05
OTU9489,S009033,8.05e-05
OTU2700,S009033,4.03e-05
OTU20411,S009033,0.000483033
OTU1023,S009033,0.000161011
OTU53045,S009033,0.000402528
OTU1790,S009033,0.000322022
OTU5185,S009033,0.000161011
OTU4227,S009033,0.000161011
OTU97283,S009033,0.000120758
OTU36484,S009033,4.03e-05
OTU23860,S009033,4.03e-05
OTU91370,S009033,4.03e-05
OTU1123,S009033,4.03e-05
OTU22483,S009033,8.05e-05
OTU5609,S009033,4.03e-05
OTU3650,S009033,0.000523286
OTU102408,S009033,4.03e-05
OTU38397,S009033,4.03e-05
OTU23813,S009033,4.03e-05
OTU14378,S009033,0.000161011
OTU82364,S009033,4.03e-05
OTU37464,S009033,4.03e-05
OTU1595,S009033,4.03e-05
OTU479,S009033,4.03e-05
OTU85568,S009033,8.05e-05
OTU93076,S009033,4.03e-05
OTU23486,S009033,0.001489353
OTU17354,S009033,4.03e-05
OTU24667,S009033,4.03e-05
OTU73085,S009033,4.03e-05
OTU95045,S009033,4.03e-05
OTU102761,S009033,4.03e-05
OTU26736,S009033,4.03e-05
OTU5757,S009033,8.05e-05
OTU11348,S009033,4.03e-05
OTU1710,S009033,8.05e-05
OTU31006,S009033,4.03e-05
OTU36766,S009033,4.03e-05
OTU101154,S009033,4.03e-05
OTU150,S009040,0.410016491
OTU956,S009040,0.314117731
OTU1199,S009040,0.106833011
OTU8142,S009040,3.59e-05
OTU181,S009040,0.046891805
OTU58181,S009040,0.008066251
